date,id,text,bot_non_bot
Fri Sep 29 20:56:47 +0000 2017,913870192517767169,"There is no first amendment without the second amendment

#MAGA
#2A https://t.co/dklN1nzB3z",1
date,id,text,bot_non_bot
Fri Sep 29 16:48:09 +0000 2017,913807620812795904,No such thing as Gov. money. It is money that the Canadian government took from taxpayers. So someone else is payin… https://t.co/oUTIiunwed,1
date,id,text,bot_non_bot
Fri Sep 29 13:20:55 +0000 2017,913755469424005121,"One of the biggest lies in the world is the promise of ""free healthcare""

You will end up paying more in taxes than you ever get in services",1
date,id,text,bot_non_bot
Fri Sep 29 13:16:29 +0000 2017,913754353890185216,"Hey @CNN which is it?
Before Trump weighed in on national anthem issue the NFL was ""failing"" 

Now it's ""not true""… https://t.co/XzByiBDlMd",1
date,id,text,bot_non_bot
Fri Sep 29 13:07:47 +0000 2017,913752165486878720,"I hate paying taxes. They help pay for government waste, nonsense regulation, bloated programs, corrupt unions, &amp; u… https://t.co/vr3KOXFU2h",1
date,id,text,bot_non_bot
Fri Sep 29 13:04:03 +0000 2017,913751225140736000,"You actually did pay for it. You pay enormously high taxes and a 13% sales tax. But sure, keep telling everyone hea… https://t.co/AcAKJy1NSl",1
date,id,text,bot_non_bot
Fri Sep 29 13:02:24 +0000 2017,913750812031057920,"The @NFL defends the rights of their players to disrespect America and protest our flag 

The NFL disallows players… https://t.co/JDHJRTSPNa",1
date,id,text,bot_non_bot
Fri Sep 29 12:59:39 +0000 2017,913750117685059586,"Typical liberal elitist 

It is a lot of money for most Americans, $1,000 a year can mean a huge difference https://t.co/JKwmEIkeJd",1
date,id,text,bot_non_bot
Fri Sep 29 11:51:18 +0000 2017,913732916081020928,Trump to allow people to buy insurance across state lines | This is huge!! #Maga  https://t.co/tKD3po0ybf,1
date,id,text,bot_non_bot
Fri Sep 29 00:50:42 +0000 2017,913566671960408065,"Hey @BernieSanders something isn't ""free"" when you have to pay 70% taxes for it",1
date,id,text,bot_non_bot
Fri Sep 29 00:32:54 +0000 2017,913562192888389632,This is such BS. I spent all day today in Canada. Friend had 4 months wait for a MRI another 3 months for basic che… https://t.co/LddvNnoeLR,1
date,id,text,bot_non_bot
Fri Sep 29 00:30:13 +0000 2017,913561518737969153,"""Universal"" healthcare is one of the greatest lies and horrors ever pulled 

Month long wait lines. Diminishing innovation. Rising prices.",1
date,id,text,bot_non_bot
Thu Sep 28 21:13:50 +0000 2017,913512094913454081,"Friend in Canada really needs an MRI. Canadian healthcare agency just back to him: earliest they can see him is January 15th
#SocialismSucks",1
date,id,text,bot_non_bot
Wed Sep 27 22:58:17 +0000 2017,913175993157914624,"Unless I am reading this wrong, it shows Russians bought ads to try and help Democrat causes? 🤔 🤷🏻‍♂️ https://t.co/6f8TLzKaa7",1
date,id,text,bot_non_bot
Wed Sep 27 20:25:53 +0000 2017,913137641364869120,We have become a nation of taxes. Love the agenda to CUT TAXES and restore economic freedom in America… https://t.co/415cv3lMUi,1
date,id,text,bot_non_bot
Wed Sep 27 16:37:16 +0000 2017,913080108285652994,"It's funny how the left becomes champions of free speech when someone disrespects America

Conservative comes to campus? 

They shut it down",1
date,id,text,bot_non_bot
Wed Sep 27 15:48:11 +0000 2017,913067756295196672,"A terrific effort! Don't let the left be the only ones that talk about the environment. 

Free markets SOLVE enviro… https://t.co/WfGifwHOFN",1
date,id,text,bot_non_bot
Wed Sep 27 15:25:39 +0000 2017,913062086489575424,"GOP Senate should be worried. They have failed to deliver their on their core promises 

The base is angry. We all are.",1
date,id,text,bot_non_bot
Wed Sep 27 15:24:19 +0000 2017,913061749246619649,"GOP congress showed its true colors during last 9 months 

For 8 years they promised a repeal of Obamacare 

Total and abject failure",1
date,id,text,bot_non_bot
Wed Sep 27 15:17:01 +0000 2017,913059912594403329,"Bernie Sanders &amp; the democrat party want to ruin our healthcare system to look like the VA

Vets die waiting. Quality sucks. Costs insane",1
date,id,text,bot_non_bot
Tue Sep 26 18:54:53 +0000 2017,912752352272232448,"Yes NFL players have a right to kneel during the national anthem

Yes, they should be called out, booed, and asked why they protest America",1
date,id,text,bot_non_bot
Tue Sep 26 14:00:24 +0000 2017,912678242418614273,"And so we know and rely on the love God has for us. God is love. Whoever lives in love lives in God, and God in them

-1 John 4:16",1
date,id,text,bot_non_bot
Tue Sep 26 00:40:29 +0000 2017,912476936793935873,"You know when they say ""To honor all those who have served""

That's why we remove our hats

That's why we stay quiet

That's why we stand",1
date,id,text,bot_non_bot
Tue Sep 26 00:34:11 +0000 2017,912475350189461504,"The American flag represents hope, liberation, strength, freedom, leadership, and justice to the rest of the world 

Respect it, always",1
date,id,text,bot_non_bot
Mon Sep 25 22:22:24 +0000 2017,912442186741932032,"I just bought his jersey 

#IStand https://t.co/vmKNOWBh59",1
date,id,text,bot_non_bot
Mon Sep 25 13:58:20 +0000 2017,912315335184867329,"There is a waiting list of tens of millions of people dying to get into America 

Today we have ungrateful people unwilling to honor America",1
date,id,text,bot_non_bot
Mon Sep 25 05:37:08 +0000 2017,912189204565757952,"North Korea is a closed communist country where if you dare leave they will kill you 

What an amazingly stupid twe… https://t.co/38I2LVIbA7",1
date,id,text,bot_non_bot
Mon Sep 25 05:12:52 +0000 2017,912183095985672192,NFL football players should be thanking this country for giving them a chance to make millions of dollars playing the sport they love,1
date,id,text,bot_non_bot
Mon Sep 25 05:10:53 +0000 2017,912182599048679424,"Sure there is: Gates, Zuckerberg, Buffet created MASSIVE value for the world

Just BC someone got rich doesn't mean… https://t.co/HKcy8foVik",1
date,id,text,bot_non_bot
Mon Sep 25 03:11:00 +0000 2017,912152429344501761,I wonder where he got that from https://t.co/aV7CBMFkKe,1
date,id,text,bot_non_bot
Mon Sep 25 03:10:25 +0000 2017,912152282392858625,There is nothing courageous about not standing for the national anthem,1
date,id,text,bot_non_bot
Sun Sep 24 20:02:52 +0000 2017,912044683995598850,"West Point Grad Alejandro Villanueva Only Steeler to Come Out for National Anthem 

Love this man  https://t.co/1srU9FlM1f",1
date,id,text,bot_non_bot
Sun Sep 24 16:40:51 +0000 2017,911993845306585088,"Wow @GovMikeHuckabee is right on here 

How lucky and blessed we are to live in America 

Wish our athletes realize… https://t.co/4X6Un3HJ9M",1
date,id,text,bot_non_bot
Sun Sep 24 00:27:33 +0000 2017,911748908447084546,"After all the amazing blessings God has given us in this amazing country, the least you can do is stand in respect for the national anthem",1
date,id,text,bot_non_bot
Sat Sep 23 18:45:29 +0000 2017,911662821494149120,"Respect for the NFL?

How about these NFL players start respecting the greatest country in the history of the world… https://t.co/bmKR5RV4kA",1
date,id,text,bot_non_bot
Sat Sep 23 18:39:14 +0000 2017,911661249246711808,"3 things that will almost assuredly keep you out of poverty:

1) Get a job 
2) graduate HS
3) don't have kids before marriage 

@benshapiro",1
date,id,text,bot_non_bot
Sat Sep 23 16:43:29 +0000 2017,911632120707207169,"In order to bring one conservative speaker to Berkeley the police costs were $600K

Left wants conservative speech to be impossibly costly",1
date,id,text,bot_non_bot
Sat Sep 23 03:17:11 +0000 2017,911429207951060992,"The US, not the UN, is and always should be the leader of freedom and human rights throughout the world",1
date,id,text,bot_non_bot
Sat Sep 23 02:33:36 +0000 2017,911418239640653824,Coming up on @FoxNews to discuss the insane intolerance of the campus left!,1
date,id,text,bot_non_bot
Sat Sep 23 00:36:11 +0000 2017,911388693231030272,"Check out this poor guy's monthly premium skyrocket under #Obamacare 

We have a chance to rid ourselves of this ho… https://t.co/J0ClDTmM65",1
date,id,text,bot_non_bot
Fri Sep 22 23:00:42 +0000 2017,911364660875730944,"If Obamacare repeal fails to pass, Trump should immediately sign an executive order making Congress no longer exempt from Obamacare",1
date,id,text,bot_non_bot
Fri Sep 22 21:29:56 +0000 2017,911341818406719488,"Conservatives measure laws based on what happens, not by what is intended",1
date,id,text,bot_non_bot
Fri Sep 22 18:07:30 +0000 2017,911290877930348545,I am so sick of politicians like @SenJohnMcCain who will say anything to get elected and refuse to vote on measures that will help Americans,1
date,id,text,bot_non_bot
Fri Sep 22 18:02:43 +0000 2017,911289671602319361,"What a total lie

You said right here in this video Obamacare is a ""total failure"" 

You refuse to fix it, repeal i… https://t.co/6451gIjlGr",1
date,id,text,bot_non_bot
Fri Sep 22 17:58:00 +0000 2017,911288484782100482,Hey @SenJohnMcCain you are a liar and have directly gone back on promises you made countless times to voters https://t.co/hk0iOOn5GN,1
date,id,text,bot_non_bot
Fri Sep 22 15:27:03 +0000 2017,911250495804764160,"At a Starbucks this morning &amp; the baristas had their approved gender pronouns 

We are creating a society of people waiting to be offended",1
date,id,text,bot_non_bot
Fri Sep 22 15:01:29 +0000 2017,911244063575236608,"RT @FoxBusiness: .@charliekirk11 on Trump's @UN speech: ""My favorite part of the speech was how he targeted Venezuelan socialism."" https://…",1
date,id,text,bot_non_bot
Fri Sep 22 12:57:14 +0000 2017,911212795814924288,"Entire football team kneels during national anthem

Listen punks, people died for your right to be an idiot doesn't… https://t.co/ztblG08FK3",1
date,id,text,bot_non_bot
Fri Sep 22 12:20:47 +0000 2017,911203620565200897,"This is your daily reminder that a sitting US Democrat Senator is on trial for bribery &amp; corruption

Media dead sil… https://t.co/l2pNWkckS7",1
date,id,text,bot_non_bot
Fri Sep 22 11:37:23 +0000 2017,911192700795449344,"Obamacare is the worst law of our generation 

We must do everything we can do support this Congress to repeal it and make it history!",1
date,id,text,bot_non_bot
Thu Sep 21 22:45:40 +0000 2017,910998491341758464,Only in a capitalist system can someone like Mark Zuckerberg give a service away for FREE and be worth 71.5 BILLION dollars,1
date,id,text,bot_non_bot
Thu Sep 21 22:14:09 +0000 2017,910990561070501888,🤘🏻 https://t.co/NtCBA7czyl,1
date,id,text,bot_non_bot
Thu Sep 21 21:51:14 +0000 2017,910984793462059009,Still waiting for the Clinton Foundation to donate to the victims of Hurricane Harvey and Irma,1
date,id,text,bot_non_bot
Thu Sep 21 18:53:58 +0000 2017,910940183754870784,"Medicare is bankrupt, has yearly documented waste of $60 BILLION a year, raises healthcare costs dramatically, and… https://t.co/cbXiQvy9gC",1
date,id,text,bot_non_bot
Thu Sep 21 03:51:47 +0000 2017,910713139058085888,"Till the day I die I will do everything in my power to crush the rise of socialism in America. 

It is the greatest threat to freedom today",1
date,id,text,bot_non_bot
Thu Sep 21 03:37:40 +0000 2017,910709588399411200,If the Senate fails to repeal Obamacare they will go down in history as the biggest political failure in modern history,1
date,id,text,bot_non_bot
Thu Sep 21 02:21:58 +0000 2017,910690535341518850,"Trump bashing socialism on the world stage is historic and powerful

The battle against socialism is the greatest most crucial fight we have",1
date,id,text,bot_non_bot
Wed Sep 20 21:51:14 +0000 2017,910622403306360833,"The constitution states that a candidate must get a MAJORITY of electoral votes

Using that statute (majority) Bill… https://t.co/LWqRb4l6Xx",1
date,id,text,bot_non_bot
Wed Sep 20 21:14:19 +0000 2017,910613114814689282,"Hillary: ""electoral college should be abolished""

Without it Bill would never have won the presidency! 

He never got more than 50%",1
date,id,text,bot_non_bot
Wed Sep 20 16:27:27 +0000 2017,910540920042414080,"The electoral college is absolutely genius

It protects people against the tyranny of the majority. It ensures decentralized elections!",1
date,id,text,bot_non_bot
Wed Sep 20 15:24:25 +0000 2017,910525059726536705,"Socialism puts people in poverty, capitalism gets them out of it",1
date,id,text,bot_non_bot
Tue Sep 19 21:49:09 +0000 2017,910259494097244161,President Trump's speech at the UN was the best speech I have ever heard a sitting US President make in my lifetime,1
date,id,text,bot_non_bot
Tue Sep 19 15:31:08 +0000 2017,910164362681339904,"Let us measure success by how many get off government benefits, not enroll for them 

#MAGA

https://t.co/8eaHHqzg34",1
date,id,text,bot_non_bot
Tue Sep 19 11:23:43 +0000 2017,910102096590069760,"Surely goodness and mercy shall follow me all the days of my life, and I shall dwell in the house of the LORD forever 

Psalm 23:6",1
date,id,text,bot_non_bot
Tue Sep 19 05:37:14 +0000 2017,910014902399492096,"Professor at Bridgewater State University goes on expletive filled rant against Trump VOTERS 

Saying all Trump vot… https://t.co/emTpiblQ9H",1
date,id,text,bot_non_bot
Tue Sep 19 03:01:51 +0000 2017,909975799180148736,"Senate resurrecting an Obamacare repeal

Good!

Should have been done a while ago 

No more vacations till Obamacare is history! 

#Repeal",1
date,id,text,bot_non_bot
Mon Sep 18 13:51:38 +0000 2017,909776935315632128,"If #TrumpsAWhiteSupremacist why did Jesse Jackson for 30 years say ""Trump has done wonderful things for the Black c… https://t.co/vx8UwG7eAD",1
date,id,text,bot_non_bot
Mon Sep 18 04:05:15 +0000 2017,909629364408508416,"When I see Hollywood hate Trump as much as they do, it makes me like him even more 

#Emmys",1
date,id,text,bot_non_bot
Mon Sep 18 04:01:23 +0000 2017,909628390881222656,The Emmys showed us exactly why Trump won. Out of touch Hollywood coastal elites mocking middle America &amp; those who don't share their values,1
date,id,text,bot_non_bot
Sun Sep 17 22:41:23 +0000 2017,909547861909569536,"Left calls Trump a sexist yet

Sarah Sanders - Press Sec 
Hope Hicks --Comm. Dir
Nikki Haley --UN Ambassador 
KellyAnne Conway- Sr. Advisor",1
date,id,text,bot_non_bot
Sun Sep 17 21:04:55 +0000 2017,909523583222689792,Trump is on pace to appoint the most justices of any executive in a lifetime. And they are all rock solid #MAGA  https://t.co/zF9yeLHfG6,1
date,id,text,bot_non_bot
Sun Sep 17 21:02:44 +0000 2017,909523037052997632,The constitution was the first and still one of the few political documents to reaffirm our rights come from God not government,1
date,id,text,bot_non_bot
Sun Sep 17 20:32:49 +0000 2017,909515506473775104,On constitution day remember that the constitution has liberated more people from poverty to prosperity than any ot… https://t.co/VU3diqGFjH,1
date,id,text,bot_non_bot
Sun Sep 17 20:29:35 +0000 2017,909514693647122432,"The constitution is the greatest political document ever written in human history 

#ConstitutionDay",1
date,id,text,bot_non_bot
Sun Sep 17 17:05:03 +0000 2017,909463219227451397,"The constitution was not written for the times, it was written to stand the test of time

#ConstitutionDay",1
date,id,text,bot_non_bot
Sun Sep 17 06:29:39 +0000 2017,909303317569798147,"Sanctuary cities are breeding grounds of crime. This criminal should have never been allowed in this country 

Buil… https://t.co/HaitJcb5Nc",1
date,id,text,bot_non_bot
Sun Sep 17 00:29:18 +0000 2017,909212630799097856,"Hey @NancyPelosi the Press Secretary is a woman, first one in decade, something Obama never did 

So yes women lite… https://t.co/M9MSRs2wOZ",1
date,id,text,bot_non_bot
Sun Sep 17 00:15:34 +0000 2017,909209177263878144,"Let's try a free market in healthcare

You will see prices drop, quality increase, choices expand, limitless options 

Get government out!",1
date,id,text,bot_non_bot
Sat Sep 16 22:15:30 +0000 2017,909178960663080960,It is almost like the media is manufacturing stories to convince people Trump is going back on the promises he made to his voters.,1
date,id,text,bot_non_bot
Sat Sep 16 04:31:09 +0000 2017,908911109289025536,"Hillary complains that people keep talking about her, then she writes a book and goes on every TV show desperate for attention",1
date,id,text,bot_non_bot
Sat Sep 16 02:44:39 +0000 2017,908884306436620288,"Socialism has come to America

If we lose this fight, we will lose the greatest country in the history of the world 

We cannot lose",1
date,id,text,bot_non_bot
Sat Sep 16 02:36:38 +0000 2017,908882288015900674,America voluntarily gives away $400 billion dollars a year. More than every other country combined. https://t.co/OeNCERfdv5,1
date,id,text,bot_non_bot
Sat Sep 16 02:35:14 +0000 2017,908881936407343104,"Hey @SenSanders since you are such a fan of government run healthcare, can you tell me why the VA is bankrupt and a total mess? 

🤔",1
date,id,text,bot_non_bot
Sat Sep 16 02:30:14 +0000 2017,908880678938320897,Can you believe a US Senator tweeted something this stupid? https://t.co/wvqTZcUfUV,1
date,id,text,bot_non_bot
Sat Sep 16 02:29:24 +0000 2017,908880468547796992,Instead they will give 75% of their income to the government in taxes 🤷🏻‍♂️ https://t.co/uMdqUhIFbf,1
date,id,text,bot_non_bot
Sat Sep 16 02:28:04 +0000 2017,908880134165299200,"Higher taxes, longer wait times, less freedom, diminished quality care, horrible doctors, less choices, disappearin… https://t.co/jA13wrDHo9",1
date,id,text,bot_non_bot
Sat Sep 16 01:39:13 +0000 2017,908867839099944960,"Is this who you want teaching your kids?

Professor at John Jay college says ""its a privilege to be able to teach f… https://t.co/7dT8Stk0hX",1
date,id,text,bot_non_bot
Fri Sep 15 21:19:23 +0000 2017,908802450244591616,"America is the most generous country in the world. No other nation voluntarily gives away as much as we do

For nothing in return!",1
date,id,text,bot_non_bot
Fri Sep 15 15:44:20 +0000 2017,908718130498850817,Last night @yaf did a terrific job fighting for free speech and freedom by hosting @benshapiro in the belly of the beast. So important!,1
date,id,text,bot_non_bot
Fri Sep 15 13:49:55 +0000 2017,908689337071624192,Just because you are offended doesn't mean you are right,1
date,id,text,bot_non_bot
Fri Sep 15 02:14:35 +0000 2017,908514353023979527,"If you dare speak ideas that aren't to the left, campuses will do everything they can to silence you.  #BenAtBerkeley",1
date,id,text,bot_non_bot
Fri Sep 15 01:32:20 +0000 2017,908503719616053248,"Conservatives have to sit through 4 years of non stop leftist nonsense

Yet liberal can't tolerate a 1 hour OPTIONAL speech? #BenAtBerkeley",1
date,id,text,bot_non_bot
Thu Sep 14 23:29:52 +0000 2017,908472899136294912,Cheering on @benshapiro tonight as he heads to @UCBerkeley to destroy every leftist argument ever #BenAtBerkeley,1
date,id,text,bot_non_bot
Thu Sep 14 14:01:00 +0000 2017,908329738288148480,"If someone is caught looting right after a hurricane they should receive triple the sentence and punishment 

What a horrible thing to do",1
date,id,text,bot_non_bot
Thu Sep 14 13:56:33 +0000 2017,908328621219221504,"America is the least racist country in the world

America takes the most immigrants, BY FAR!

Most loving, welcoming, tolerant, country!",1
date,id,text,bot_non_bot
Thu Sep 14 13:15:20 +0000 2017,908318248235610113,Just because Schumer and Pelosi say something doesn't make it true.,1
date,id,text,bot_non_bot
Thu Sep 14 00:58:57 +0000 2017,908132928084996109,Are we supposed to honor and admire these cowardly NFL players who sit/kneel during the national anthem?,1
date,id,text,bot_non_bot
Wed Sep 13 18:17:59 +0000 2017,908032024660897792,"Over 700 NYC janitors making over 200K a year

Meanwhile the schools are bankrupt, kids not learning. 

https://t.co/SA4SvLfEKZ",1
date,id,text,bot_non_bot
Wed Sep 13 17:32:23 +0000 2017,908020547510001665,"RT @FoxBusiness: .@charliekirk11: Tax cuts and tax reform are very different, and putting them together is very dangerous. https://t.co/vYZ…",1
date,id,text,bot_non_bot
Wed Sep 13 17:07:43 +0000 2017,908014339533279232,"One of the greatest ironies is that if the GOP stopped worrying about getting reelected and did their job, they would win reelection",1
date,id,text,bot_non_bot
Wed Sep 13 15:32:35 +0000 2017,907990398563471360,"Also known as: Let's spent 5 trillion dollars we don't have, on government run medicine we know doesn't work, to lo… https://t.co/3DkigIJ0ke",1
date,id,text,bot_non_bot
Wed Sep 13 15:04:14 +0000 2017,907983263469379584,"Yes, Hillary is Cersei Lannister. 

Married for power, involved in questionable criminal acts, sore loser, total liar, hates religion",1
date,id,text,bot_non_bot
Wed Sep 13 14:44:57 +0000 2017,907978412291186688,"Florida has had 119 hurricanes since 1850

Yet this last one is due to man made climate change? 

🤔",1
date,id,text,bot_non_bot
Wed Sep 13 10:11:53 +0000 2017,907909694110552067,"Voter fraud is real and presents one of the greatest dangers to our democracy &amp; country today

I have seen the fraud first hand 

It is real",1
date,id,text,bot_non_bot
Wed Sep 13 10:04:44 +0000 2017,907907892342394881,"In Trump's admin. women take historic leadership positions

More than Obama!

Feminists &amp; press stay silent on this… https://t.co/MIfKTbbpyO",1
date,id,text,bot_non_bot
Tue Sep 12 22:51:34 +0000 2017,907738485674704898,"Hillary Clinton blames misogyny for her election loss. 

Did misogyny force you to never campaign in Wisconsin or Michigan? 🤔",1
date,id,text,bot_non_bot
Tue Sep 12 22:50:21 +0000 2017,907738177598902277,"Counties won:
Trump   2626
Hillary    487

States won:
Trump     30
Hillary      20

Electoral:
Trump   304 
Hillar… https://t.co/ojIazIu7cY",1
date,id,text,bot_non_bot
Tue Sep 12 20:21:35 +0000 2017,907700741019750400,RT @DonaldJTrumpJr: 😂😂😂 LOL this is almost as ridiculous as leaving the question mark off of the book title. #whathappened??? https://t.co/…,1
date,id,text,bot_non_bot
Tue Sep 12 20:17:05 +0000 2017,907699606280134656,"GOP should champion ""working man's tax cut"" 

Eliminate FICA tax for all earning less than 50K a year 

Don't tax hourly wages!",1
date,id,text,bot_non_bot
Tue Sep 12 16:24:30 +0000 2017,907641075938013184,"The more Hillary Clinton goes on TV and promotes her wonderful election loss, people in the middle say:

""Oh wow, thats why I voted Trump""",1
date,id,text,bot_non_bot
Tue Sep 12 14:34:54 +0000 2017,907613493318356993,I wish Congress worked as hard as the people they represent.,1
date,id,text,bot_non_bot
Mon Sep 11 23:59:47 +0000 2017,907393265615425536,Cleveland State University staffer tied to Islamic center erases 9/11 memorial - great reporting @laurenacooley https://t.co/FJtiDi4OEI,1
date,id,text,bot_non_bot
Mon Sep 11 23:08:08 +0000 2017,907380267018592257,Wow. @TomiLahren is spot on here!  https://t.co/EDaMoeLiDb,1
date,id,text,bot_non_bot
Mon Sep 11 22:27:29 +0000 2017,907370037828231168,"PERFECT! 

@SecretaryPerry takes down big, out of control government hard https://t.co/PwbEG4Mcsu",1
date,id,text,bot_non_bot
Mon Sep 11 19:29:36 +0000 2017,907325272185286656,"Check out these speakers! This is an event you DONT want to miss! 

Space running thin, APPLY NOW!… https://t.co/V6TBUtYTrh",1
date,id,text,bot_non_bot
Mon Sep 11 14:55:00 +0000 2017,907256167268847616,"Today our @TPUSA group at Cleve. St. made a memorial to 9/11 victims

Not long after the school comes and POWER-WAS… https://t.co/3mPvBrTDIK",1
date,id,text,bot_non_bot
Sun Sep 10 22:04:19 +0000 2017,907001817707548674,You do realize Mar O Lago is in a mandatory evacuation zone that will experience 2/3 FEET of flooding? 🤔 https://t.co/A3ClCaecZD,1
date,id,text,bot_non_bot
Sun Sep 10 21:07:36 +0000 2017,906987547410046976,"Reagan had such a way with words and humor!

Real class act! https://t.co/A1nMjDGqwc",1
date,id,text,bot_non_bot
Sun Sep 10 18:14:03 +0000 2017,906943870855938048,Why won't the Clinton Foundation commit some of their hundreds of millions of dollars to Hurricane relief here in the US? 🤷🏻‍♂️,1
date,id,text,bot_non_bot
Sun Sep 10 05:00:33 +0000 2017,906744181086932994,"You are totally wrong. Praying to our Lord DOES help. He helps those who cry out to him, answers our prayers, and l… https://t.co/u3EElCubkX",1
date,id,text,bot_non_bot
Sun Sep 10 02:22:52 +0000 2017,906704496377679873,"We need term limits 

Both parties have leaders that have been there for far too long

Drain the swamp",1
date,id,text,bot_non_bot
Sun Sep 10 02:10:59 +0000 2017,906701507759878150,"The richest counties in America all surround Washington DC

We send trillions of dollars a year to people who tax, steal, and regulate us.",1
date,id,text,bot_non_bot
Sun Sep 10 00:46:34 +0000 2017,906680263203270656,"We are losing our America &amp; all congress cares about is getting reelected

I want leaders who don't care about losing elections",1
date,id,text,bot_non_bot
Sat Sep 09 20:46:59 +0000 2017,906619968535408640,"Despite its best efforts, government cannot force morality on a society

Friedman nails this! https://t.co/3tsECHE7b9",1
date,id,text,bot_non_bot
Sat Sep 09 16:08:41 +0000 2017,906549932160626688,"This is your daily reminder that while Americans suffer under Obamacare, Congress has exempted themselves from its horror.",1
date,id,text,bot_non_bot
Fri Sep 08 19:55:16 +0000 2017,906244565878935552,"Lois Lerner is a criminal who weaponized the IRS

She belongs behind a prison cell.",1
date,id,text,bot_non_bot
Fri Sep 08 19:51:27 +0000 2017,906243604561240065,"Radical math teacher who forced students to remove Trump shirts and compared them to Nazis, is no longer employed 

https://t.co/04gS8oeHd7",1
date,id,text,bot_non_bot
Fri Sep 08 16:57:01 +0000 2017,906199710322569216,How many times do you need to be tried for corruption before you go to prison? 🤷🏻‍♂️ https://t.co/Mh6E06oKc5,1
date,id,text,bot_non_bot
Fri Sep 08 16:30:47 +0000 2017,906193104981581824,Not only do modern day socialists fail to understand the tenets of socialist ideology—they fail to understand its h… https://t.co/F3D1ATRrMi,1
date,id,text,bot_non_bot
Fri Sep 08 16:07:37 +0000 2017,906187274915799040,A collage of leftists wishing death and harm upon Florida Trump supporters as Hurricane #IRMA prepares to hit landf… https://t.co/vEtzbo1oj4,1
date,id,text,bot_non_bot
Fri Sep 08 16:01:57 +0000 2017,906185852392439808,"The left was upset about Trump pardoning Sherrif Joe Arpaio

I don't remember outrage when Obama traded 5 Gitmo pri… https://t.co/U4HF7R6s7T",1
date,id,text,bot_non_bot
Fri Sep 08 12:29:18 +0000 2017,906132336655388672,"The media refuses to give significant coverage to the first corruption case for a sitting Senator in 40 years 

Of… https://t.co/AvI5EZvZoU",1
date,id,text,bot_non_bot
Thu Sep 07 19:55:02 +0000 2017,905882120853352448,"Unpopular opinion: 

Price gouging is needed. We live in a world of scarcity. Prices should not be regulated by government.",1
date,id,text,bot_non_bot
Thu Sep 07 19:14:03 +0000 2017,905871808024412162,People who fought &amp; fled socialism are now seeing their grandkids go to college and learn to advocate bringing it here.,1
date,id,text,bot_non_bot
Thu Sep 07 19:12:07 +0000 2017,905871319564259330,"Congress has a 15% approval rating 

I am seriously curious who those 15% are

Who on earth actually thinks they are doing a good job?",1
date,id,text,bot_non_bot
Thu Sep 07 15:57:45 +0000 2017,905822404278198272,Excited to join @SpecialistsFNC today at 5PM eastern!,1
date,id,text,bot_non_bot
Wed Sep 06 19:50:35 +0000 2017,905518613091713025,"Why hasn't Congress passed a bill that allows bad government employees to be fired? 

No other business or enterprise works this way. None.",1
date,id,text,bot_non_bot
Wed Sep 06 19:44:53 +0000 2017,905517176832045060,"Congress is planning to only ""work"" 12 days this month after taking all of August off after barely working all summer 

Such a let down",1
date,id,text,bot_non_bot
Wed Sep 06 11:08:58 +0000 2017,905387343686881285,"Does the GOP congress realize how angry the grassroots are at them? 

Was with 200 grassroots leaders last night. Never seen base so angry",1
date,id,text,bot_non_bot
Tue Sep 05 22:27:17 +0000 2017,905195658168152065,"RT @charliekirk11: Funny, I never met anyone that scaled a wall, avoided gunfire, swam through oceans, to go from capitalism to socialism.…",1
date,id,text,bot_non_bot
Tue Sep 05 18:32:19 +0000 2017,905136526853640192,"#MAGA 

https://t.co/audhyR4SA3",1
date,id,text,bot_non_bot
Tue Sep 05 16:35:42 +0000 2017,905107180713541633,"Wow! 1,500 applications and growing! 

Space is running out, apply today to be part of the biggest summit of 2017!… https://t.co/WVQfEfLI6l",1
date,id,text,bot_non_bot
Tue Sep 05 16:13:57 +0000 2017,905101707264262144,"Getting rid of DACA is the correct thing. 

Maintaining it will only further incentivize the flow of illegal aliens into America",1
date,id,text,bot_non_bot
Tue Sep 05 14:46:18 +0000 2017,905079649113341956,"Vast majority of wealth in the country has gone to Washington DC 

7 out of 10 new wealthiest counties around DC

Stealing our money!",1
date,id,text,bot_non_bot
Tue Sep 05 03:36:54 +0000 2017,904911189456683009,"It is now scheduled, @cabot_phillips &amp; I playing one on one B-Ball Sept 23rd 

Watch out Cabot! 

Will be live-streamed",1
date,id,text,bot_non_bot
Tue Sep 05 01:13:02 +0000 2017,904874983582646272,Just because you are passionate about something or think it is a great idea doesn't mean the government should pay for it.,1
date,id,text,bot_non_bot
Mon Sep 04 19:09:54 +0000 2017,904783599765000203,"Imagine the outrage if a teacher made students take off an Obama shirt 

https://t.co/EUDyv6Yq5h",1
date,id,text,bot_non_bot
Mon Sep 04 15:55:22 +0000 2017,904734643806724097,"Today on Labor Day, remember the 100 million that died under socialism and be thankful for capitalism, which gives us all better lives!",1
date,id,text,bot_non_bot
Mon Sep 04 15:26:11 +0000 2017,904727296443125762,"If Congress can't work the entire month of August while the country is in serious shape, it's time for new members of congress

Term limits!",1
date,id,text,bot_non_bot
Mon Sep 04 02:38:51 +0000 2017,904534191613849604,"Funny, I never met anyone that scaled a wall, avoided gunfire, swam through oceans, to go from capitalism to socialism. #SocialismSucks",1
date,id,text,bot_non_bot
